id,Course,Year,Company_Name,Postal_Code,City,Country,Subject,Pay_Details,Student_id
,ING1,2016/2017,SOFTEAM CADEXTAN,75016,PARIS,FRANCE,"Dfinition et criture de procdures de tests automatiques du produit Modelio. Modelio est modeleur UML dont la richesse fonctionnelle exige une automatisation des tests dans le cadre d'une intgration continue (builds nocturnes  tester). L'criture et la dfinition des tests mettent en uvre divers langages dont Python, Shell Script, JAVA, C++ et C#. Le stagiaire pourra galement tre amen  proposer des amliorations de la plate forme de test automatique rcemment dploye.",550,25126964
,ING3,2016/2017,IPPON TECHNOLOGIES - PARIS,75016,PARIS,FRANCE,"Projet Client en mode Scrum. Le stagiaire travaillera au sein de l'quipe de 4 personnes constitue d'un chef de projet, d'un dveloppeur confirm et d'un dveloppeur junior pour le compte d'un de ses grands clients. Il travaillera sur Stack JavaEE classique. Il sera charg du dveloppement de l'application et du dbuggage de celle-ci. Il participera au Daily meeting.",1200,12131408
,ING2,2016/2017,ALTRAN,75017,PARIS,FRANCE,"Comprendre les bases de donnes (structure, paramtres, alimentation). Dvelopper des requtes avec une interface pour des mises  jour rgulires. Crer et maintenir un reporting avec les donnes extraites (Excel & Power Point).",540,57998510
,ING1,2016/2017,VALTECH - PARIS,75017,PARIS,FRANCE,"Au sein de l'quipe Agile ralisant le site de ecommerce d'un acteur du luxe, Hugo procdera  l'automatisation des tests d'intgration et d'IHM. Hugo dveloppera les tests automatiss en Java et s'appuiera sur le Framework Selenium et son API WebDriver. Hugo montera en comptence tant sur les aspects dveloppement Java/Web que sur la mise en uvre de tests automatiss et des pratiques d'ingnierie agile.",504,25957871
,ING2,2016/2017,LA FRANCE MUTUALISTE,75017,PARIS,FRANCE,"Refonte de l'outil de calcul de la Provision Globale de Gestion. Dvelopper les calculs en langage R ou SAS, optimiser les fichiers de prparation pour que le calcul de cette provision soit plus rapide et que la manipulation des fichiers en mont soit plus scurise.",0,54039222
,ING2,2016/2017,BUSINESS & DECISION,75017,PARIS,FRANCE,Consultant Digital - Participation au dveloppement et au dploiement d'une application web  l'aide du framexork Symfony 2,1000,26762280
,ING3,2016/2017,AIRBUS - BLAGNAC,31700,BLAGNAC,FRANCE,"Stage - digital transformation and data. Assurer l'application pratique de l'enseignement donn dans une cole ou universit, sans que l'entreprise ne puisse retirer aucun profit direct de la prsence en son sein, du stagiaire. En effet il doit permettre au stagiaire d'acqurir une exprience pratique et de se familiariser avec la vie professionnelle, sans que l'entreprise puisse attendre du stagiaire une prestation de travail, le stagiaire n'tant pas salari de l'entreprise.",1100,72968188
,ING1,2016/2017,AKKA INFORMATIQUE,31700,BLAGNAC,FRANCE,Etude du big data. Etude des notions du BigData et vulgarisation de ces dernires dans le but de crer une stratgie commerciale.,554.4,26218720
,ING3,2016/2017,ALTRAN TECHNOLOGIES BLAGNAC,31700,BLAGNAC,FRANCE,"Dveloppement de simulateur de CMS (Centralised Maintenance System) - CMS: systme embarqu de maintenance aeronautique. La mission s'intgre au projet de recherche IHMS ""Intelligent Health Monitoring System"" men au sein d'Altran Sud-Ouest. Ce projet a pour objectif de proposer des solutions innovantes et de concevoir un systme gnrique (mme si l'application principale est dans l'avionique) qui permet de raliser un diagnostic de dfaillances fiable et prcis ainsi qu'un pronostic afin d'aller vers une maintenance prdictive. Aujourd'hui, des outils d'aide  la maintenance sont embarqus dans l'avion afin d'optimiser les oprations de maintenance. Le CMS en fait partie de ces outils. Le CMS rassemble l'ensemble des informations de pannes produit par les systmes et tablit un rapport de diagnostic aprs chaque vol. Il est galement utilis par l'oprateur de maintenance pour effectuer des tests aprs le vol. La mission du stagiaire consistera principalement  raliser un simulateur CMS ou autrement dire une intgrateur de plusieurs solutions innovantes de monitoring locales qui permet d'tablir un diagnostic/une dcision globale. Ce travail reposera sur un modle UML permettant de faire de la gnration du code. Le candidat sera charg de complter le modle et de dvelopper le simulateur. L'immersion commencera par une sensibilisation des sujets de maintenance centralise afin de permettre au candidat de se familiariser avec le systme  simuler. Il s'agira ensuite de mettre  jour le modle et dvelopper le simulateur.",800,74319827
,ING1,2016/2017,SAFRAN TECHNOFAN,31702,BLAGNAC CEDEX,FRANCE,Rattach  l'unit de production le stagiaire aura pour mission de dfinir et mettre en place un outil informatique permettant l'affichage du planning de production  la journe. Afficher en temps rel l'avance de la production thorique. Ce programme sera ralis en VBA + Base MySQL.,700,53800312
,ING1,2016/2017,SERVICE DE LA NAVIGATION ARIENNE SUD,31703,BLAGNAC,FRANCE,Dveloppement d'un outil web de gestion des emplois du temps des agents techniques. La stagiaire aura en charge le dveloppement d'un outil en ligne bas sur la technologie WEB. Cette application permettra un suivi individuel des emplois du temps des agents du SNA SUD  travers un panache des activits diverses.,554.4,83772372
,ING2,2016/2017,ITRUST,31760,LABEGE,FRANCE,Mission de dveloppement en appui de IKARE et Revelium en langage Python. Changement de sujet : scripts de dtection de DNS Tunnelling.,546,39392016
,ING2,2016/2017,SOPRA STERIA - COLOMIERS,31772,COLOMIERS CEDEX,FRANCE,"ERP SAP / Projets pour le compte Safran. Missions de dveloppement, paramtrage et exploitation de l'ERP SAP pour le compte du groupe Safran.",840,25028511
,ING2,2016/2017,ANAQUA SERVICES,64075,PAU,FRANCE,"Sous la supervision du responsable IT, le stagiaire participe au cycle de dveloppement de notre logiciel mtier afin de livrer des solutions informatiques conformes aux primtres valids et apporter satisfaction aux utilisateurs. Il pendra part notamment aux missions suivantes : participer  l'analyse des besoins des clients internes et rdiger le cahier des charges prcisant les solutions techniques retenues. Mener le dvloppement des applicatifs mtiers. Procder aux phases de test et de mise en production. Effectuer la maintenance volutive corrective en lien avec les services internes.",800,61828690
,ING2,2016/2017,ANAQUA SERVICES,64075,PAU,FRANCE,"Analyste - Programmeur. Sous la supervision du responsable IT, le stagiaire participe au cycle de dveloppement de notre logiciel mtier afin de livrer des solutions informatiques conformes aux primtres valids et apporter satisfaction aux utilisateurs. Il pendra part notamment aux missions suivantes : participer  l'analyse des besoins des clients internes et rdiger le cahier des charges prcisant les solutions techniques retenues. Mener le dvloppement des applicatifs mtiers. Procder aux phases de test et de mise en production. Effectuer la maintenance volutive corrective en lien avec les services internes.",800,74076239
,ING1,2016/2017,ENEDIS DR PYRENEES ET LANDES,64075,PAU CEDEX,FRANCE,Modification et optimisation du portail INTRANET. Les missions que la Direction Rgionale Pyrnes et Landes propose : crer une application afin de suivre les indemnisations des clients coups > de 6h sur incident. Intgrer dans le portail une fonction Traitement des Anomalies et PNT en lien avec des requtes sur outil de facturation COSY afin de piger les ventuelles pannes de compteurs pour automatiser la recherche PNT. Intgrer le traitement de la dshrence sur le FLUX. Amliorer le Prvenance Travaux pour les annulations.,735,21204244
,ING3,2016/2017,ENEDIS DR PYRENEES ET LANDES,64075,PAU CEDEX,FRANCE,Contrat de professionnalisation - Titre d'ingnieur - Spcialit Gnie Informatique,1147,35451000
,ING2,2016/2017,MX CONSEIL EURL,75008,PARIS,FRANCE,"Conseil en assurance. Contribution  la ralisation de mission de conseil dans le domaine des assurances de personne et de la sant. Contribution  la ralisation d'tudes, contribution  l'organisation d'vnements, veille.",1000,58967960
,ING3,2016/2017,TRECENTO ASSET MANAGEMENT,75008,PARIS,FRANCE,Analyste financier. tude des fondamentaux des entreprises. Elaboration des diagnostics financier. Rdaction denotes d'analyse. Support rgulier  l'quipe de gestion par l'administration de fonds.,700,57647062
,ING3,2016/2017,FONDATION DE FRANCE,75008,PARIS,FRANCE,"DD : CONVENTION DAUPHINE. Confidentiel. Mthodes de Machine Learning, Visualisation de donnes / Evaluation des gains potentiels, Mise en oeuvre oprationnelle des prototypes raliss.",900,70358618
,ING3,2016/2017,DEUTSCHE BANK AG,75008,PARIS,FRANCE,"Assistant FX Sales. Au sein du service FSG FX vous prendrez part aux tches suivantes : contribution  la gnration d'ides et  la rdaction de solutions de couverture. Diffusion de la recherche auprs de la clientle du desk. Aide au suivi des ordres de clients. Gnration de prsentations internes et externes. Aide  la finalisation de KYC ""Know Your Client"", permettant d'entrer en relation avec des nouveaux clients.",1480.3,84637208
,ING3,2016/2017,ROTHSCHILD HDF INVESTMENT SOLUTIONS,75008,PARIS,FRANCE,"Gestion des risques - Au sein de la direction des risques Paris, vous assisterez le responsable des risques et son quipe dans leur mission d'identification, d'analyse et de contrle des risques sur les diffrents mtier. Vous participerez notamment au: - Dveloppement d'outils permettant la capture, le traitement, l'analyse et le reporting des investissements et activits du groupe sous l'angle des risques, - Suivi des risques.",1400,45013051
,ING3,2016/2017,SYNERTRADE,75008,PARIS,FRANCE,"Stage BI Qlikview - Responsable de l'intgration du logiciel SynerTrade dans le SI client: Ateliers de conception en direct avec le client, Rdaction des spcifications techniques dtailles d'interfaces pour nos quipes de dveloppement, Assistance  la recette d'intgration avec les client. - Consultant et dveloppeur sur la technologie dcisionnelle QlikView: Ateliers de recueil de besoins et de conception avec le client, Conception, dveloppement et mise en place de rapports et indicateurs cls spcifiques, Participation au dveloppement des applications cls de SynerTrade: Spend Analysis, Purchasing controlling et Performance Manager, modules dcisionnels de SynerTrade  forte valeur ajoute. - Industrialisation des processus internes: Participation  la rdaction des documents et procdures pour professionnaliser le consulting technique SynerTrade, Participation  l'amlioration des process du ple BI de SynerTrade",1050,60961345
,ING3,2016/2017,ALLIANZ,75008,PARIS,FRANCE,DD : CONVENTION DAUPHINE. Stagiaire Data Scientist.,1700,83992050
,ING2,2016/2017,#NOM,75017,PARIS,FRANCE,"Mise en place d'un POC pour l'Insuretech +Simple.fr avec la plateforme de machine Learning de DataRobot, chez Generali en vue de l'amlioration de la slection et du pricing des risques. La mission consiste  assister +Simple.fr dans la mise en place d'un test de machine Learning DataRobot en partenariat avec les quipes d'actuariat de Generali. Compte tenu de la sensibilit des donnes, l'ide est de pouvoir aller travailler 1 jour par semaine dans les locaux de Generali (Saint Denis) pour suivre, changer et recueillir les rsultats issus de l'alimentation des donnes pralablement enrichies sur les entreprises clientes de Generali aux fins de dterminer des scores de slection et de pricing de risques assurances ""trs petites entreprises"". Le reste de la semaine sera consacr  affiner le set de donnes pour amliorer la prcision du score et rflchir  l'utilisation du score en production. Pour cela le stagiaire bnficiera du soutien des data scientists de DataRobot avec lesquels +Simple a une partenariat.",0,98671029
,ING2,2016/2017,BLADE GROUP,75017,PARIS,FRANCE,"Dveloppement C++ / CUDA - Contribuer au dveloppement de notre middleware, - Dveloppement d'outils de tests automatiques",600,23460050
,ING2,2016/2017,TURGOT ASSET MANAGEMENT,75017,PARIS,FRANCE,Assistant multigestion. Assister les analystes et les getats.dans le suivi et l'analyse des fonds. Assister les getats sur le suivi de marchs et les produits financiers. Assister les commerciaux et les grants dans le suivi et la prospection clients. Participer  l'automatisation des screening quantitatifs des fonds.,600,99809481
,ING2,2016/2017,UPTILAB,75017,PARIS,FRANCE,Dveloppement Backend et intgration de solutions d'analyse. Industrialisation et intgration de poc d'analyse de data dans les outils Uptilab. Contribution au dveloppement de l'outil Reeport dans l'quipe Backend.,700,13388849
,ING3,2016/2017,SAGE,75017,PARIS,FRANCE,"Assistant du chef de projet BI : Depuis sa phase de conception jusqu' sa ralisation. Aprs une sessions de formation sur les produits BI associs  notre ERP X3. Participation  la dfinition du primtre d'intervention, des objectifs du projet. Participation  la prsentation de nos produits BI au client. Analyse et dfinition du primtre fonctionnel de la solution client, et rdaction des documents d'analyses. Participation active aux tests et aux recettes de la solution client. Rdaction des documents de processus d'utilisation client.",1173.3,69774668
